"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN","CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN","CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN","29/695","466/21728",0.000541498900561703,0.00370482232861917,0.00236166684675458,"7035/56919/54443/55635/7431/10644/10403/332/3912/3589/858/857/5054/7456/991/8727/23164/4907/5270/5292/6386/4240/493869/9232/5347/150468/699/627/4673",29
"FERRARI_RESPONSE_TO_FENRETINIDE_UP","FERRARI_RESPONSE_TO_FENRETINIDE_UP","FERRARI_RESPONSE_TO_FENRETINIDE_UP","5/695","22/21728",0.000552638306822109,0.00375773545751016,0.00239539671857449,"6482/8553/1649/8204/283131",5
"WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP","WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP","WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP","5/695","22/21728",0.000552638306822109,0.00375773545751016,0.00239539671857449,"10051/58986/79682/29028/5347",5
"WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS","WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS","WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS","5/695","22/21728",0.000552638306822109,0.00375773545751016,0.00239539671857449,"1591/1594/1026/1758/5167",5
"YIH_RESPONSE_TO_ARSENITE_C1","YIH_RESPONSE_TO_ARSENITE_C1","YIH_RESPONSE_TO_ARSENITE_C1","5/695","22/21728",0.000552638306822109,0.00375773545751016,0.00239539671857449,"3459/4605/7153/891/1649",5
"DORN_ADENOVIRUS_INFECTION_12HR_DN","DORN_ADENOVIRUS_INFECTION_12HR_DN","DORN_ADENOVIRUS_INFECTION_12HR_DN","6/695","33/21728",0.00055497096525619,0.00375773545751016,0.00239539671857449,"4792/2274/8942/7153/4609/6386",6
"WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA","WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA","WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA","6/695","33/21728",0.00055497096525619,0.00375773545751016,0.00239539671857449,"4015/871/5352/90993/4041/4982",6
"ZHAN_LATE_DIFFERENTIATION_GENES_UP","ZHAN_LATE_DIFFERENTIATION_GENES_UP","ZHAN_LATE_DIFFERENTIATION_GENES_UP","6/695","33/21728",0.00055497096525619,0.00375773545751016,0.00239539671857449,"3074/38/858/857/824/596",6
"OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN","OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN","OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN","20/695","274/21728",0.000558478122239428,0.00377590518045065,0.00240697914506544,"3459/10644/489/51150/3732/196/22943/54682/25797/10103/4602/79586/4502/408/1545/11322/79180/27295/90993/9060",20
"QI_PLASMACYTOMA_UP","QI_PLASMACYTOMA_UP","QI_PLASMACYTOMA_UP","19/695","254/21728",0.000564747400759666,0.00381266875564405,0.00243041436246622,"3459/3732/3655/4792/3055/4602/7913/3337/8553/408/7009/6004/4319/624/596/7262/64218/7124/4082",19
"ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN","ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN","ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN","9/695","74/21728",0.000575043480452324,0.00386510163400799,0.00246383809497708,"332/4602/4502/1514/5292/29948/1646/7351/3304",9
"FOROUTAN_INTEGRATED_TGFB_EMT_DN","FOROUTAN_INTEGRATED_TGFB_EMT_DN","FOROUTAN_INTEGRATED_TGFB_EMT_DN","9/695","74/21728",0.000575043480452324,0.00386510163400799,0.00246383809497708,"23224/4680/51599/54682/10103/26298/10205/4061/6657",9
"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN","TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN","TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN","9/695","74/21728",0.000575043480452324,0.00386510163400799,0.00246383809497708,"10460/3912/1303/10486/4015/2335/7456/7852/283131",9
"CAIRO_PML_TARGETS_BOUND_BY_MYC_DN","CAIRO_PML_TARGETS_BOUND_BY_MYC_DN","CAIRO_PML_TARGETS_BOUND_BY_MYC_DN","4/695","13/21728",0.000589136890604809,0.00395403148833447,0.00252052709920467,"857/1026/2064/3304",4
"REACTOME_SPHINGOLIPID_METABOLISM","REACTOME_SPHINGOLIPID_METABOLISM","REACTOME_SPHINGOLIPID_METABOLISM","10/695","90/21728",0.00060042737392783,0.00399565005895385,0.00254705716994027,"3074/5476/2717/427/25870/222/171546/6609/2629/4758",10
"JIANG_TIP30_TARGETS_UP","JIANG_TIP30_TARGETS_UP","JIANG_TIP30_TARGETS_UP","7/695","46/21728",0.000600567820815707,0.00399565005895385,0.00254705716994027,"54820/10403/3912/3655/9232/983/5167",7
"KHETCHOUMIAN_TRIM24_TARGETS_UP","KHETCHOUMIAN_TRIM24_TARGETS_UP","KHETCHOUMIAN_TRIM24_TARGETS_UP","7/695","46/21728",0.000600567820815707,0.00399565005895385,0.00254705716994027,"7431/3383/3055/5054/1026/351/7351",7
"KRASNOSELSKAYA_ILF3_TARGETS_DN","KRASNOSELSKAYA_ILF3_TARGETS_DN","KRASNOSELSKAYA_ILF3_TARGETS_DN","7/695","46/21728",0.000600567820815707,0.00399565005895385,0.00254705716994027,"51083/4001/3488/4907/10024/9700/9824",7
"LANDIS_BREAST_CANCER_PROGRESSION_UP","LANDIS_BREAST_CANCER_PROGRESSION_UP","LANDIS_BREAST_CANCER_PROGRESSION_UP","7/695","46/21728",0.000600567820815707,0.00399565005895385,0.00254705716994027,"1534/1829/3732/51599/26298/6692/9516",7
"NAKAMURA_CANCER_MICROENVIRONMENT_DN","NAKAMURA_CANCER_MICROENVIRONMENT_DN","NAKAMURA_CANCER_MICROENVIRONMENT_DN","7/695","46/21728",0.000600567820815707,0.00399565005895385,0.00254705716994027,"9319/6790/991/55215/11004/9133/699",7
"JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN","JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN","JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN","8/695","60/21728",0.000620211958172062,0.00412036466124744,0.00262655743079427,"3589/7078/10135/53/5211/2548/1163/1435",8
"RODRIGUES_NTN1_TARGETS_DN","RODRIGUES_NTN1_TARGETS_DN","RODRIGUES_NTN1_TARGETS_DN","14/695","160/21728",0.000645330955566787,0.00428103777180629,0.0027289797130831,"3459/5652/7078/2348/5618/2335/5819/2317/26509/2548/124583/4059/1364/9060",14
"RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN","RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN","RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN","25/695","383/21728",0.000648820785060651,0.00429796889988154,0.00273977258796527,"211/4084/57214/171177/3614/8821/8992/6513/1026/80328/114904/948/4907/6279/196463/221393/9114/2706/4319/79837/144501/5099/682/3868/4312",25
"SCHOEN_NFKB_SIGNALING","SCHOEN_NFKB_SIGNALING","SCHOEN_NFKB_SIGNALING","6/695","34/21728",0.000655860810527786,0.00433833471206258,0.00276550407841594,"4616/4792/2335/3488/7057/3087",6
"DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN","DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN","DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN","15/695","179/21728",0.000660914367667586,0.00436546320084757,0.00278279733754773,"10644/2239/334/8821/652/4245/10609/2064/1382/10769/871/90993/4061/10395/23580",15
"AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53","AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53","AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53","11/695","108/21728",0.000686403583119379,0.0044906426768484,0.0028625939356414,"4084/3993/489/3589/7468/10486/896/3709/1952/26229/23306",11
"BOUDOUKHA_BOUND_BY_IGF2BP2","BOUDOUKHA_BOUND_BY_IGF2BP2","BOUDOUKHA_BOUND_BY_IGF2BP2","11/695","108/21728",0.000686403583119379,0.0044906426768484,0.0028625939356414,"6175/975/896/900/6146/5270/6233/8682/1435/3304/60674",11
"KUNINGER_IGF1_VS_PDGFB_TARGETS_DN","KUNINGER_IGF1_VS_PDGFB_TARGETS_DN","KUNINGER_IGF1_VS_PDGFB_TARGETS_DN","7/695","47/21728",0.000686459104368521,0.0044906426768484,0.0028625939356414,"54443/22974/858/79974/4256/64946/150468",7
"PID_DELTA_NP63_PATHWAY","PID_DELTA_NP63_PATHWAY","PID_DELTA_NP63_PATHWAY","7/695","47/21728",0.000686459104368521,0.0044906426768484,0.0028625939356414,"3675/7153/675/9133/861/624/2194",7
"FERRANDO_HOX11_NEIGHBORS","FERRANDO_HOX11_NEIGHBORS","FERRANDO_HOX11_NEIGHBORS","5/695","23/21728",0.000687703132449297,0.0044906426768484,0.0028625939356414,"4522/3925/7153/890/4311",5
"SABATES_COLORECTAL_ADENOMA_SIZE_UP","SABATES_COLORECTAL_ADENOMA_SIZE_UP","SABATES_COLORECTAL_ADENOMA_SIZE_UP","5/695","23/21728",0.000687703132449297,0.0044906426768484,0.0028625939356414,"7078/130872/26233/50861/283131",5
"WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE","WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE","WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE","5/695","23/21728",0.000687703132449297,0.0044906426768484,0.0028625939356414,"196/8942/1026/440275/7124",5
"XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_DN","XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_DN","XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_DN","5/695","23/21728",0.000687703132449297,0.0044906426768484,0.0028625939356414,"3161/6387/10051/1058/9928",5
"KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN","KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN","KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN","8/695","61/21728",0.000694144043201333,0.00452625361882633,0.00288529439833331,"2260/332/994/3488/4609/124583/1649/9212",8
"BROWNE_HCMV_INFECTION_48HR_UP","BROWNE_HCMV_INFECTION_48HR_UP","BROWNE_HCMV_INFECTION_48HR_UP","15/695","180/21728",0.000700234404618289,0.00455476828078693,0.00290347128397734,"4616/5427/8503/7852/3709/5983/1952/6004/4085/5979/23306/2517/9687/4122/7088",15
"BRUECKNER_TARGETS_OF_MIRLET7A3_DN","BRUECKNER_TARGETS_OF_MIRLET7A3_DN","BRUECKNER_TARGETS_OF_MIRLET7A3_DN","9/695","76/21728",0.00070050428402155,0.00455476828078693,0.00290347128397734,"7431/2335/4502/79710/1514/2317/4240/10769/6130",9
"DURCHDEWALD_SKIN_CARCINOGENESIS_UP","DURCHDEWALD_SKIN_CARCINOGENESIS_UP","DURCHDEWALD_SKIN_CARCINOGENESIS_UP","10/695","92/21728",0.000714893735522632,0.00463138295539963,0.00295230988430913,"38/7468/55603/3488/3925/5983/26353/55229/9232/4054",10
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","10/695","92/21728",0.000714893735522632,0.00463138295539963,0.00295230988430913,"5982/6790/22974/5932/5565/5983/6233/890/112858/9212",10
"JAEGER_METASTASIS_DN","JAEGER_METASTASIS_DN","JAEGER_METASTASIS_DN","19/695","259/21728",0.000715318309865388,0.00463138295539963,0.00295230988430913,"5652/51599/2625/8714/7164/25797/6513/5266/222/26298/6279/6278/7739/6768/10205/6280/2150/10653/3868",19
"THUM_SYSTOLIC_HEART_FAILURE_UP","THUM_SYSTOLIC_HEART_FAILURE_UP","THUM_SYSTOLIC_HEART_FAILURE_UP","27/695","430/21728",0.000725972277780515,0.00469373331642579,0.00299205559070405,"7175/4616/10135/6387/7852/64168/1968/5914/4907/5270/7057/10161/4240/396/10769/5163/6280/493869/1508/4982/6383/682/125144/3916/4673/60674/283131",27
"PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN","PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN","PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN","14/695","162/21728",0.000729888184260097,0.0047124048403497,0.00300395789400449,"26999/3383/5054/22943/10486/2274/7852/1026/79143/481/5352/5569/375790/4312",14
"FISCHER_G1_S_CELL_CYCLE","FISCHER_G1_S_CELL_CYCLE","FISCHER_G1_S_CELL_CYCLE","16/695","200/21728",0.000735345755717964,0.0047276647183887,0.00301368541798637,"5982/4171/5427/5932/896/4602/51659/79075/6941/26353/29028/9401/6609/81620/6241/8349",16
"GRUETZMANN_PANCREATIC_CANCER_DN","GRUETZMANN_PANCREATIC_CANCER_DN","GRUETZMANN_PANCREATIC_CANCER_DN","16/695","200/21728",0.000735345755717964,0.0047276647183887,0.00301368541798637,"1535/162/6387/283120/4609/6229/6130/10525/3087/5799/4886/6609/1501/6201/3916/2878",16
"REACTOME_MITOTIC_G2_G2_M_PHASES","REACTOME_MITOTIC_G2_G2_M_PHASES","REACTOME_MITOTIC_G2_G2_M_PHASES","16/695","200/21728",0.000735345755717964,0.0047276647183887,0.00301368541798637,"3161/54820/6790/22974/4605/994/4751/11064/1026/891/10733/6233/890/9133/5347/983",16
"GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP","GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP","GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP","11/695","109/21728",0.000741862935856361,0.0047628847310442,0.00303613667984263,"8938/7175/116254/27092/118/23002/5935/51614/55250/64343/5167",11
"RUTELLA_RESPONSE_TO_HGF_DN","RUTELLA_RESPONSE_TO_HGF_DN","RUTELLA_RESPONSE_TO_HGF_DN","18/695","240/21728",0.000757034360145646,0.00485349021945124,0.00309389382961253,"6515/54820/334/4616/1666/10135/4001/6146/7852/1026/23164/3178/7739/6280/2150/10653/4122/50854",18
"DORSAM_HOXA9_TARGETS_UP","DORSAM_HOXA9_TARGETS_UP","DORSAM_HOXA9_TARGETS_UP","6/695","35/21728",0.00077038874419706,0.0049163426742031,0.00313395959942771,"7431/4602/5292/6157/4122/9824",6
"WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME","WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME","WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME","6/695","35/21728",0.00077038874419706,0.0049163426742031,0.00313395959942771,"151648/9700/9232/5347/983/9212",6
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15","6/695","35/21728",0.00077038874419706,0.0049163426742031,0.00313395959942771,"332/3925/4288/983/9212/1287",6
"GROSS_HYPOXIA_VIA_HIF1A_UP","GROSS_HYPOXIA_VIA_HIF1A_UP","GROSS_HYPOXIA_VIA_HIF1A_UP","9/695","77/21728",0.000771127919448523,0.0049163426742031,0.00313395959942771,"64834/80381/6125/2181/11282/6241/4296/1435/4673",9
"TENEDINI_MEGAKARYOCYTE_MARKERS","TENEDINI_MEGAKARYOCYTE_MARKERS","TENEDINI_MEGAKARYOCYTE_MARKERS","8/695","62/21728",0.000775011862139811,0.00493424218895679,0.00314536977967853,"3589/896/4602/7852/891/4609/983/596",8
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","27/695","432/21728",0.000778220351070564,0.00494293636043475,0.00315091194465116,"7175/4254/2260/7046/22943/2335/8503/11064/1026/23164/10956/4008/4609/6194/5292/408/2064/6233/10018/673/8878/4041/23385/7039/2266/4296/613",27
"WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE","WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE","WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE","10/695","93/21728",0.000778534042808441,0.00494293636043475,0.00315091194465116,"4616/896/900/1026/891/4609/2177/9133/4176/983",10
"HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN","HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN","HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN","7/695","48/21728",0.00078179540380833,0.00495677749800468,0.00315973508185473,"3488/6385/85415/9516/3303/5644/5645",7
"JISON_SICKLE_CELL_DISEASE_UP","JISON_SICKLE_CELL_DISEASE_UP","JISON_SICKLE_CELL_DISEASE_UP","15/695","182/21728",0.000784864959819401,0.00496251169077536,0.00316339038614687,"6515/5476/10269/54498/4616/4001/2335/8942/1026/1514/5025/481/4061/1649/9537",15
"KYNG_DNA_DAMAGE_DN","KYNG_DNA_DAMAGE_DN","KYNG_DNA_DAMAGE_DN","15/695","182/21728",0.000784864959819401,0.00496251169077536,0.00316339038614687,"7431/3459/7175/3074/4015/2335/5565/222/948/5270/890/6130/26353/9537/7088",15
"WP_NRF2_PATHWAY","WP_NRF2_PATHWAY","WP_NRF2_PATHWAY","13/695","145/21728",0.000792481722721441,0.00500376889387753,0.00318969010044182,"6515/8714/6513/6533/3337/201266/11182/8878/7039/6256/3303/2878/11254",13
"REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2","REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2","REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2","4/695","14/21728",0.000804006637923804,0.00506955492192946,0.00323162589861215,"2239/6385/6383/375790",4
"BOCHKIS_FOXA2_TARGETS","BOCHKIS_FOXA2_TARGETS","BOCHKIS_FOXA2_TARGETS","27/695","433/21728",0.000805554028596582,0.00507233470753672,0.00323339789384632,"4084/2222/3732/7023/81502/1186/80381/2625/152503/5768/7852/6144/64168/9445/283537/351/83540/10205/5352/3148/2203/123036/116844/1717/23580/22928/8204",27
"WP_FOCAL_ADHESION","WP_FOCAL_ADHESION","WP_FOCAL_ADHESION","16/695","202/21728",0.000818282099010601,0.00514541171723538,0.00327998138308198,"3675/9564/3912/3655/3055/858/857/896/2335/8503/2317/7057/2064/673/824/596",16
"BOQUEST_STEM_CELL_UP","BOQUEST_STEM_CELL_UP","BOQUEST_STEM_CELL_UP","19/695","262/21728",0.000821314896984229,0.00515740751750096,0.0032876281961474,"8839/2239/6387/7358/4256/4015/4907/5270/316/1382/26353/27295/4886/6383/7262/5101/347/4311/54898",19
"MARTENS_BOUND_BY_PML_RARA_FUSION","MARTENS_BOUND_BY_PML_RARA_FUSION","MARTENS_BOUND_BY_PML_RARA_FUSION","28/695","456/21728",0.000823089042621331,0.00515781421932081,0.0032878874512801,"7175/6720/334/3732/3383/3055/5932/54868/896/3709/57580/6533/5914/8553/2317/6194/408/11226/79180/7483/861/8878/6133/56905/4054/2629/51363/1903",28
"DARWICHE_PAPILLOMA_RISK_LOW_UP","DARWICHE_PAPILLOMA_RISK_LOW_UP","DARWICHE_PAPILLOMA_RISK_LOW_UP","14/695","164/21728",0.000823630019315627,0.00515781421932081,0.0032878874512801,"4245/5211/351/6279/6189/9114/4061/824/6280/7039/11065/2629/6170/5644",14
"LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP","LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP","LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP","15/695","183/21728",0.000830334667001999,0.00519270683975056,0.00331013001450068,"7035/3993/427/858/9144/51421/5420/9445/26509/481/476/2517/22928/1287/375790",15
"YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP","YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP","YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP","13/695","146/21728",0.000845097338985311,0.00524065814231218,0.00334069693282323,"3589/28231/3488/1718/4602/25870/85004/10205/1758/5979/624/55319/3303",13
"BIOCARTA_G2_PATHWAY","BIOCARTA_G2_PATHWAY","BIOCARTA_G2_PATHWAY","5/695","24/21728",0.000846005022973606,0.00524065814231218,0.00334069693282323,"994/1026/891/5347/983",5
"GOLUB_ALL_VS_AML_UP","GOLUB_ALL_VS_AML_UP","GOLUB_ALL_VS_AML_UP","5/695","24/21728",0.000846005022973606,0.00524065814231218,0.00334069693282323,"26999/489/896/3925/4602",5
"JEON_SMAD6_TARGETS_UP","JEON_SMAD6_TARGETS_UP","JEON_SMAD6_TARGETS_UP","5/695","24/21728",0.000846005022973606,0.00524065814231218,0.00334069693282323,"5054/5768/7057/871/1435",5
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","5/695","24/21728",0.000846005022973606,0.00524065814231218,0.00334069693282323,"22978/10135/4907/316/5167",5
"KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP","KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP","KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP","5/695","24/21728",0.000846005022973606,0.00524065814231218,0.00334069693282323,"51083/2239/1789/6657/4673",5
"VALK_AML_WITH_11Q23_REARRANGED","VALK_AML_WITH_11Q23_REARRANGED","VALK_AML_WITH_11Q23_REARRANGED","5/695","24/21728",0.000846005022973606,0.00524065814231218,0.00334069693282323,"57415/54795/5979/23705/7405",5
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP","TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP","TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP","16/695","203/21728",0.000862650570025021,0.00531892723702412,0.00339059015568544,"7035/9319/2260/334/5427/28231/55686/4502/2317/26509/4061/4319/1435/4673/4312/780",16
"HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP","HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP","HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP","8/695","63/21728",0.000863281384019621,0.00531892723702412,0.00339059015568544,"8942/1026/55654/7739/2517/8349/4758/6648",8
"PID_MYC_REPRESS_PATHWAY","PID_MYC_REPRESS_PATHWAY","PID_MYC_REPRESS_PATHWAY","8/695","63/21728",0.000863281384019621,0.00531892723702412,0.00339059015568544,"3655/22943/1026/4609/2064/6278/596/1649",8
"WILCOX_RESPONSE_TO_PROGESTERONE_DN","WILCOX_RESPONSE_TO_PROGESTERONE_DN","WILCOX_RESPONSE_TO_PROGESTERONE_DN","8/695","63/21728",0.000863281384019621,0.00531892723702412,0.00339059015568544,"9780/4256/2335/3488/7057/396/627/4311",8
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","21/695","305/21728",0.000875459089379367,0.00538276268371126,0.00343128254110004,"6482/5476/11320/10175/2348/81562/6185/55577/4245/10956/27090/6233/11282/7039/4597/81876/22845/2517/79087/4122/4758",21
"ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP","ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP","ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP","17/695","223/21728",0.000875990611267147,0.00538276268371126,0.00343128254110004,"3459/4084/3383/4792/51421/8942/5266/6385/1026/10161/11182/8878/4319/162394/56905/23580/51363",17
"REACTOME_RAC1_GTPASE_CYCLE","REACTOME_RAC1_GTPASE_CYCLE","REACTOME_RAC1_GTPASE_CYCLE","15/695","184/21728",0.000878017102852317,0.00538799250264394,0.00343461632849719,"1535/26999/857/7456/8503/11113/5585/57580/396/29127/10395/23580/128239/613/4810",15
"ENK_UV_RESPONSE_KERATINOCYTE_DN","ENK_UV_RESPONSE_KERATINOCYTE_DN","ENK_UV_RESPONSE_KERATINOCYTE_DN","29/695","481/21728",0.000891193967222866,0.0054615416387027,0.00348150077823062,"7175/6515/9319/2222/22974/7023/4522/5932/22943/642/7358/10486/6513/8503/8727/11130/2181/7913/10606/1854/7153/8553/5270/1952/4085/2194/5099/11065/955",29
"HAN_JNK_SINGALING_UP","HAN_JNK_SINGALING_UP","HAN_JNK_SINGALING_UP","6/695","36/21728",0.000899760838355901,0.0054916047942295,0.00350066476274021,"80381/4015/9173/1948/861/1501",6
"WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2","WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2","WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2","6/695","36/21728",0.000899760838355901,0.0054916047942295,0.00350066476274021,"2260/4605/991/4609/396/2064",6
"KAAB_FAILED_HEART_ATRIUM_DN","KAAB_FAILED_HEART_ATRIUM_DN","KAAB_FAILED_HEART_ATRIUM_DN","13/695","147/21728",0.000900613230291764,0.0054916047942295,0.00350066476274021,"6482/3459/2239/10175/23002/5641/8992/5420/9445/351/2746/171546/8519",13
"FOSTER_TOLERANT_MACROPHAGE_DN","FOSTER_TOLERANT_MACROPHAGE_DN","FOSTER_TOLERANT_MACROPHAGE_DN","26/695","414/21728",0.000900891536924211,0.0054916047942295,0.00350066476274021,"4084/11320/23002/10135/857/5054/8727/29066/6385/1026/5819/2317/27090/116113/5292/122953/6004/3087/5352/11182/152926/162394/1435/375790/55319/3304",26
"RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP","RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP","RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP","16/695","204/21728",0.000909047818349238,0.00553396440811807,0.00352766721707903,"8839/6319/10112/1058/9787/948/675/1952/4288/7108/9133/57650/4176/26960/1163/56967",16
"BASSO_HAIRY_CELL_LEUKEMIA_UP","BASSO_HAIRY_CELL_LEUKEMIA_UP","BASSO_HAIRY_CELL_LEUKEMIA_UP","9/695","79/21728",0.000929784693744825,0.00565269633438498,0.00360335377612122,"2260/9528/967/7057/26509/5352/10395/567/754",9
"RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP","RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP","RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP","13/695","148/21728",0.000959153514191966,0.00580218093527416,0.00369864385880432,"3459/1117/3732/3383/4616/5641/4605/171177/2317/4609/11226/6256/7124",13
